id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
229562,Somalia,SOM,3.206,42.35912,"[3.206, 42.35912]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,37629,Somalia: Drought - Gedo - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garbahaarey, Gedo, Somalia","3.206, 42.35912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T18:17:26.602622Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from and towards Garbahaarey, Gedo , arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229564,Somalia,SOM,8.27063,48.364655,"[8.27063, 48.364655]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Galdogob, Mudug, Somalia; Qardho, Nugaal, Somalia","7.03917, 47.22166; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:26.875098Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Qardho, Nugaal towards Galdogob, Mudug, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229574,Somalia,SOM,3.8098,42.988510000000005,"[3.8098, 42.988510000000005]",Recommended figure,Disaster,total,16,2025-11-22,2025-11-16,2025-11-22,2025,37628,Somalia: Drought - Bakool - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Luuq, Gedo, Somalia; Waajid, Bakool, Somalia","3.80315, 42.54417; 3.81645, 43.43285",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:40.933465Z,"Somalia: 16 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 16 people were displaced from Waajid, Bakool towards Luuq, Gedo, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229575,Somalia,SOM,3.8195449999999997,43.53662,"[3.8195449999999997, 43.53662]",Recommended figure,Disaster,total,5,2025-11-22,2025-11-16,2025-11-22,2025,37628,Somalia: Drought - Bakool - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Luuq, Gedo, Somalia; Tayeeglow, Bakool, Somalia","3.80315, 42.54417; 3.83594, 44.52907",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:41.020228Z,"Somalia: 5 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Tayeeglow, Bakool towards Luuq, Gedo, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229585,Somalia,SOM,7.947044999999999,48.982305,"[7.947044999999999, 48.982305]",Recommended figure,Disaster,total,5,2025-11-22,2025-11-16,2025-11-22,2025,39581,Somalia: Drought - Nugaal - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Eyl, Nugaal, Somalia","7.8022, 48.39912; 8.09189, 49.56549",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:17:41.807250Z,"Somalia: 5 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Eyl, Nugaal towards Burtinle, Nugaal, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229604,Somalia,SOM,0.63383,42.742885,"[0.63383, 42.742885]",Recommended figure,Disaster,total,4,2025-11-22,2025-11-16,2025-11-22,2025,37633,Somalia: Drought - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Jamaame, Lower Juba, Somalia","1.19798, 42.7408; 0.06968, 42.74497",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T18:43:00.201376Z,"Somalia: 4 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 4 people were displaced from Bu'aale, Middle Juba towards Jamaame, Lower Juba, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229605,Somalia,SOM,1.109765,41.924459999999996,"[1.109765, 41.924459999999996]",Recommended figure,Disaster,total,10,2025-11-22,2025-11-16,2025-11-22,2025,37633,Somalia: Drought - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia; Saakow, Middle Juba, Somalia","0.5909, 41.78618; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:43:00.251141Z,"Somalia: 10 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 10 people were displaced from Saakow, Middle Juba towards Afmadow, Lower Juba, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229625,Somalia,SOM,9.21201,46.99878,"[9.21201, 46.99878]",Recommended figure,Disaster,total,1450,2025-11-22,2025-11-16,2025-11-22,2025,37636,Somalia: Drought - Sool - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Caynabo, Sool, Somalia; Xudun District, Sool, Somalia","9.28238, 46.49009; 9.14164, 47.50747",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:43:13.814440Z,"Somalia: 1,450 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 1450 people were displaced from Xudun, Sool towards Caynabo, Sool, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229636,Somalia,SOM,2.4494100000000003,45.166655,"[2.4494100000000003, 45.166655]",Recommended figure,Conflict,total,216,2025-11-22,2025-11-16,2025-11-22,2025,37622,Somalia: Unclear/Unknown - Lower Shabelle - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Banadir, Banaadir, Somalia; Wanla Weyn, Lower Shabeelle, Somalia","2.10718, 45.42684; 2.79164, 44.90647",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T18:43:14.964173Z,"Somalia: 216 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 216 people were displaced from Wanla Weyn, Lower Shabelle towards Banadir, Banadir, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229644,Somalia,SOM,0.29773499999999997,41.780245,"[0.29773499999999997, 41.780245]",Recommended figure,Conflict,total,5,2025-11-22,2025-11-16,2025-11-22,2025,37626,Somalia: Unclear/Unknown - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Badhaadhe, Lower Juba, Somalia; Saakow, Middle Juba, Somalia","-1.03316, 41.49775; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T19:09:33.032493Z,"Somalia: 5 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Saakow, Middle Juba towards Badhaadhe, Lower Juba, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229645,Somalia,SOM,-0.19424500000000006,42.27716,"[-0.19424500000000006, 42.27716]",Recommended figure,Conflict,total,4,2025-11-22,2025-11-16,2025-11-22,2025,37626,Somalia: Unclear/Unknown - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Badhaadhe, Lower Juba, Somalia; Jilib, Middle Juba, Somalia","-1.03316, 41.49775; 0.64467, 43.05657",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T19:09:33.110191Z,"Somalia: 4 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 4 people were displaced from Jilib, Middle Juba towards Badhaadhe, Lower Juba, arriving in the week of 16 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229670,Somalia,SOM,9.83487,46.111085,"[9.83487, 46.111085]",Recommended figure,Disaster,total,6,2025-11-22,2025-11-16,2025-11-22,2025,37635,Somalia: Drought - Sanaag - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burao, Togdheer, Somalia; Ceel Afweyn, Sanaag, Somalia","9.52213, 45.53363; 10.14761, 46.68854",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T19:09:47.721735Z,"Somalia: 6 displacements, 16 November - 22 November. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from Ceel Afweyn, Sanaag towards Burco, Togdheer, arriving in the week of 16 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229434,Somalia,SOM,10.71422,48.33591,"[10.71422, 48.33591]",Recommended figure,Disaster,total,22,2025-11-15,2025-11-09,2025-11-15,2025,37635,Somalia: Drought - Sanaag - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia","10.71422, 48.33591",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:01:50.637799Z,"Somalia: 22 displacements, 09 November - 15 November. According to Protection and Return Monitoring Network (PRMN), a total of 22 people were displaced from and towards Badhan, Sanaag , arriving in the week of 09 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229433,Somalia,SOM,3.2059699999999998,42.557685000000006,"[3.2059699999999998, 42.557685000000006]",Recommended figure,Disaster,total,52,2025-11-15,2025-11-09,2025-11-15,2025,37630,Somalia: Drought - Bay - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia; Doolow, Gedo, Somalia","2.40941, 42.97458; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T17:01:50.535349Z,"Somalia: 52 displacements, 09 November - 15 November. According to Protection and Return Monitoring Network (PRMN), a total of 52 people were displaced from Diinsoor, Bay towards Doolow, Gedo, arriving in the week of 09 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229432,Somalia,SOM,1.03809095,41.99119355,"[1.03809095, 41.99119355]",Recommended figure,Disaster,total,42,2025-11-15,2025-11-09,2025-11-15,2025,37633,Somalia: Drought - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Lower Juba, Somalia; Saakow, Middle Juba, Somalia","0.4475519, 41.9196471; 1.62863, 42.06274",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T17:01:50.416951Z,"Somalia: 42 displacements, 09 November - 15 November. According to Protection and Return Monitoring Network (PRMN), a total of 42 people were displaced from Saakow, Middle Juba towards Lower Juba, arriving in the week of 09 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229431,Somalia,SOM,0.54611095,42.48810855,"[0.54611095, 42.48810855]",Recommended figure,Conflict,total,20,2025-11-15,2025-11-09,2025-11-15,2025,37626,Somalia: Unclear/Unknown - Middle Juba - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Jilib, Middle Juba, Somalia; Lower Juba, Somalia","0.64467, 43.05657; 0.4475519, 41.9196471",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T17:01:50.315444Z,"Somalia: 20 displacements, 09 November - 15 November. According to Protection and Return Monitoring Network (PRMN), a total of 20 people were displaced from Jilib, Middle Juba towards Lower Juba, arriving in the week of 09 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229428,Somalia,SOM,4.029865,43.322235000000006,"[4.029865, 43.322235000000006]",Recommended figure,Conflict,total,12,2025-11-15,2025-11-09,2025-11-15,2025,37620,Somalia: Unclear/Unknown - Bakool - 01/11/2025,,,2025-11-01,2025-11-30,,,,,,Protection and Return Monitoring Network (PRMN),,"Rab Dhuure, Bakool, Somalia; Waajid, Bakool, Somalia","4.24328, 43.21162; 3.81645, 43.43285",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T17:01:49.963344Z,"Somalia: 12 displacements, 09 November - 15 November. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced from Rab Dhuure, Bakool towards Waajid, Bakool, arriving in the week of 09 November 2025 due to Conflict. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Conflict
229427,Somalia,SOM,3.90006,45.53233,"[3.90006, 45.53233]",Recommended figure,Disaster,total,15,2025-11-15,2025-11-09,2025-11-15,2025,37631,Somalia: Drought - Hiraan - 01/11/2025,,,2025-11-01,2025-11-30,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bulo Burto, Hiiraan, Somalia","3.90006, 45.53233",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T17:01:49.869930Z,"Somalia: 15 displacements, 09 November - 15 November. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced from and towards Bulo Burto, Hiraan , arriving in the week of 09 November 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
